,Date_Epoch_Week,Review_Text
26,2641,"Very fun, if you liked Zachtronics games or Human Resource Machine it feels similar, but on the other side of the coin somewhat.Graphics are good, the ambiance/soundtrack are great too, and the stories is a nice add-on to a game that doesn't need one.Definitely recommend."
27,2641,"Very fun, if you liked Zachtronics games or Human Resource Machine it feels similar, but on the other side of the coin somewhat.Graphics are good, the ambiance/soundtrack are great too, and the stories is a nice add-on to a game that doesn't need one.Definitely recommend."
28,2639,If you like programming games you'll probably like this.If you don't know what programming games are or you're looking to learn about programming by playing this game you'll probably not be very satisfied.
29,2639,If you like programming games you'll probably like this.If you don't know what programming games are or you're looking to learn about programming by playing this game you'll probably not be very satisfied.
30,2637,"Just completed this game, and it was a very rewarding experience. Probably one of the friendliest ways to self-learn about the fundamentals of CPU design, including stuff like pipelines and instruction-level parallelism. If you've enjoyed Zachtronics games, you'll probably want to give this a go."
31,2637,"Just completed this game, and it was a very rewarding experience. Probably one of the friendliest ways to self-learn about the fundamentals of CPU design, including stuff like pipelines and instruction-level parallelism. If you've enjoyed Zachtronics games, you'll probably want to give this a go."
32,2636,how does trhis work?
33,2636,how does trhis work?
34,2635,"Proper edutainment. Teaches you how cpus work better than any class. It's not perfect. 80% of the puzzles have basically one solution so the graphs showing how you did are basically pointless, but it's worth it so you can learn how to make your own cpu pipeline, complete with ""cache"", speculative execution, cpu bugs that only appear after passing 37 tests successfully that probably make your chip insecure, and pseudo ""hyperthreading"" all in the name of maximum performance."
35,2635,"Proper edutainment. Teaches you how cpus work better than any class. It's not perfect. 80% of the puzzles have basically one solution so the graphs showing how you did are basically pointless, but it's worth it so you can learn how to make your own cpu pipeline, complete with ""cache"", speculative execution, cpu bugs that only appear after passing 37 tests successfully that probably make your chip insecure, and pseudo ""hyperthreading"" all in the name of maximum performance."
36,2635,"This game is extremely addictive. I started playing having fun with adding 2 numbers. Next thing I know I'm designing a CPU for a given ISA and it's well past midnight. Definitely a good game to play. My only criticism is that I wish the delays in stage 3 were displayed similar to Opus Magnum, I find the current layout a bit hard to understand."
37,2635,"This game is extremely addictive. I started playing having fun with adding 2 numbers. Next thing I know I'm designing a CPU for a given ISA and it's well past midnight. Definitely a good game to play. My only criticism is that I wish the delays in stage 3 were displayed similar to Opus Magnum, I find the current layout a bit hard to understand."
38,2626,"EXCELLENT GAME, very educative and fun"
39,2626,"EXCELLENT GAME, very educative and fun"
40,2625,"A hidden gem, similar in style to many of Zachtronics games although this one is not from them.It has a nice mix of relatively easy puzzles which serve as a tutorial for how computers work with some that are hard to beat. ( ""Cows"" and ""Multiplication"" in particular from the ones I've done so far. )"
41,2620,"You can tell by the number of hours I have played that I am currently addicted to this game.  I love solving puzzles, especially those that take some mathematical thinking. Some of the puzzles are trivial, some reasonable, and some extremely difficult. It is fun just to get a ""chip"" working.  To get some of the achievements, you need to solve the problem using only a given number of modules. In others, the goal is to have your ""chip"" run in a small amount of time. The game is not a realistic view of chip design, but it does introduce some issues.If you like math and programming, my prediction is that you will enjoy this game."
42,2619,"Silicon Zeroes is a fantastic game that teaches you step by step how computers do their ""magic."" It oversimplifies some things but that is a good thing in terms of learning, as a CPU is one of the most complicated things that can be built. No one is going to learn how to do something that complex instantly, and this game goes gradually enough that anyone can follow along.My only real complaint is when it gets past the first two sets of puzzles, it adds an unnecessary multi-tick element to the clock pulses that makes things ridiculously complicated and not nearly as much fun to solve, not to mention that it's not accurate in terms of real hardware. The firsts sets of puzzles are great, but I got tired of the tedious hoops you have to jump through to build the remainder. There is no reason it couldn't continue without the multi-tick problem. Perhaps the puzzles would not be as difficult then, but as earlier stated, CPU construction is already very complex and difficult. It doesn't need additional, artificial difficulty to be added."
43,2618,"Solving fun little puzzles, much like any of these games ... but before you know it, you're putting together a whole little computer! The interface is pretty smooth too. Fun and recommended."
44,2613,"There are LOTS of interesting puzzles which offer a sandbox of parts you can use to create interesting and novel solutions - this isn't one of those games.Here, parts are limited (in some cases PAINFULLY so) to the point there is likely ONE solution to the puzzle and it's an exercise in frustration and repetition trying to find it.Every puzzle I found myself thinking ""if only I you could set X or change Y"" but you can't because the designer has ONE solution in-mind and you've got the parts to make that and not much else.YMMV but I found this game more annoying than fun - it's closest parallel would be TIS100 but even that (a game defined to be VERY limited) feels less ""one track"" than this..."
45,2612,A programming game except incredibly restricting and obtuse. It starts out fine and then all of a sudden you hit a difficulty wall; you go from making calculators to making CPUs in like half an hour. The timers are what killed me. The background story is cool and goes through a neat history but I wanted more code and less electrical engineering. Could be for you though!
46,2611,"Very satisfying fusion of logic circuits simulator and a puzzle game. Lack of a binary representation of numbers makes some tasks a bit tricky, which is not necessarily a bad thing.There were only two really big downsides for me:1. Wiring. Automatic paths quickly become a mess, and handling them manually is incredibly tedious when moving components around. This is somewhat mitigated by highlighting connected endpoints, but barely.2. Components cannot be rotated, as far as I've seen. This amplifies the first problem."
47,2611,"I've played quite a few ""assembly programming"" games, but this one is probably my favorite so far. By giving a single metric for optimization, it makes the goal of optimizing every puzzle maximally a reasonable one, which I always appreciate. I don't know how this one slipped under my radar, but I've really enjoyed it!EDIT: In the third section, they introduce a new optimization method (execution time), but it fits in nicely. It turns one puzzle into two!"
48,2609,"It is a interesting little game, but definitly suffering from very bad writing.The puzzles are fine, the premise is better than the actual challanges, but annoying to solve because of the interface. It's not bad.Other ""programming"" or mathmatic puzzles have weak stories and might fail to interest you, this one is bad and even kinde of annoying as it is mixed in with instructions making me choose betwen tips and instructions and not suffering from the writing. Maybe you enjoy it if you like stories about steriotypical blatant sexism and incompetent men, if you don't need actually good writing behinde it.Pros:- Good Premise- Fine Puzzles- Good difficultyCons:- Cluncy Interface- Interesting choice of modules available (not important if you dont know assembly, any programming language or boolean logic)- Very bad writing- Annoying narrationstyle"
49,2609,"Great game to share with all your engineering mates, or people who like tough puzzles.Zachtronics-like - albeit a little more rigid."
50,2609,"This is the best game that attempts to explain how a CPU actually functions that I've ever played.  I haven't finished it yet, but I am amazed with the concepts that they were able to introduce so far and how the devs were able to reduce these computing concepts to something that could be presented as a game.  Many computing games focus on writing code and abstract away the logic that a CPU is actually doing.  If a puzzle game does get into logic operations, its often been oversimplified in order to make it a more accessible game and loses too much of the computing background that they are trying to present.  Silicon Zeroes keeps all of the computing concepts and presents it in a perfectly understandable package.  The increments in the puzzles are just small enough that it's very easy to see how each puzzle builds on what came before but also large enough that each puzzle presents a new challenge.  This is a must play for anyone with an interest in computing."
51,2608,"Truly great game, if you like this kind of stuff, i would recommend this one. Just a little con, was all that SJW bull***t really necessary?"
52,2607,"If you liked Human Resource Machine but would prefer fewer humans, try this."
53,2603,"Before I begin, I was a computer programmer in the I.T. field for 20 years. I have little to no experience in actual electronic design. I mention this on the off-chance this could prejudice my opinion and I have enabled comments for people to call me out on that.I believe when you start any sort of game, be it a shoot'm-up style, an RTS, or a sandbox, you have to know what you're doing with the basics. For example, if you are told to shoot at something, it would be nice to know how to aim and press the trigger on your gun first. You shouldn't be given the gun and then told, ""figure out how to use it"". Let's take an RTS as another example, like Starcraft or Warcraft. You're told what each of the buildings and units do, before being told to take out an enemy base.I mean, c'mon, would you try building a house without knowing how? Foundation? Wiring? Plumbing? Drywall?Silicon Zeros is a good game but it has an absolutely terrible way of getting you started and that ruins it right there. I mean, it started off right with the introduction: I'm a student named Dana who was hired by a startup company in the 1960's to help said company get off the ground. Where it goes off the rails is during my first request to make sure the adders are working. In order to confirm this, I'm told to configure the wiring so the adder output is 2.Okay, first of all, how does one use an adder? Yes, it's obviously an addition unit that formulates a sum but I don't know how to use it. I try right clicking the fields and am told in the hottip text there's nothing there. Well, YES! I can see that! I'm trying to put something IN there! I then click on the nearby tag with the 1 and learn that's a constant output value of 1. I dragged a wire from that tag to one of the two fields and got one of the two values in there so I'm half done...but I need another output .....perhaps another 1 outputter? Sure, but where the hell do I go to get that?I mean, I'm struggling with this like some caveman being asked to make fire with dry twigs.  I'm clicking with all three buttons on my mouse to find a way to change the output of that tag with no success. It was through an accidental dragging of a wire during frantic clicking that I found you can split the wire and connect it to both add fields. Now we have 1 + 1 equaling 2 and the puzzle is solved.Or did I solve it? I mean, the infinite monkey theorem states that a monkey hitting keys at random on a typewriter keyboard for an infinite amount of time will almost surely type any given text, such as the complete works of William Shakespeare. In other words, even the dumbest person with tons of time WILL complete what was asked...but will he or she UNDERSTAND what they did and why? That was not the impression left in me.On to the next puzzle. Two adders, one outputter of 1, wire them to have the final sum add up to 3. All right, what are the rules of wiring these things in serial? How many wires can I attach to each module and where? Again, trial and error to generate some sort of outcome. There's no real planning based on an understanding. I'm trying to drag a wire from one of the first adder's input field to the second adder's upper field but I kept breaking it instead of branching it. I went back to the output field of 1 and was able, again through desperate guessing, to create and drag a third wire OVER the first adder to the second adder's upper field and the sum result of the first adder wired to the lower field of the second adder. Okay, that worked, but what a way to learn!The third puzzle was more of the same guess and go. Try wiring things to get an outcome rather than, you know, explain through examples on how things work. Next puzzle, the configuration one, reveals that the right click functionality of the outputter tag was in fact TURNED OFF in the first puzzle. Yes, apparently my right clicking from the first puzzle was the correct thing to do after all, but because it was disabled, I assumed it was wrong to do that. Now I'm wondering just how much of the full functionality of the game was switched off and as I progressed further, it was a great deal. Apparently you can add more than one number tag outputter after all. There are also other kinds of modules, like subtract and equal that were also hidden, and in some puzzles, hidden at the wrong time when really, they should be available. The Cow puzzle for example could have used the equal module to really simplify things to get the total number of calves born. This guesswork approach of learning is not good for another reason. You're not getting taught the really important things needed for more complex circuit design...like how to create a repeating loop, how long a tick is, how to work with timing in parallel wiring and so forth. These things, much like everything else, is left to guesswork for you to perform. If there was a sandbox to experiment in with all the available parts, I'd be more forgiving. As of this writing, I haven't found one and I'm not sure if the game, unlike others like Opus Magnus and Shenzhen I/O, has one available. It could be unlocked after some progression in the game, but I think that's a mistake to do that.Learning is not guessing, it's imparting knowledge through rote of example. Explain what, how, and why this is so. As I said, this is a really good game but it trips up horribly on the way it introduces people to the game concepts. It should take cues from other circuit design puzzles like Ones and Zeroes (another Steam offering) through a gradual stepped learning curve that builds on the previous lessons taught. If you are patient and willing to put up a lot of aggro trying to learn through this method, perhaps you will get a lot more out of Silicon Zeroes than I did in my initial efforts."
54,2600,"First, the obvious comparison: If you are a fan of Zachtronics puzzle games, just buy this now!If you haven't played Zachtronics puzzle games, then the important bit to understand about all these puzzles is that they are *engineering* puzzles, in that they don't have one singular correct solution. There are exercises in problems solving within the framework of the tools available to you. Many will be reasonably easy to find a solution to, but much harder to optimize (should you even care to). (This is in contrast to usual puzzle games, which are often about guessing the underlying rules the creator made-up so that you can find the one unique solution.)Essentially, engineering types tend to love these kinds of games, and Zilicon Zeroes holds-up in scratching that itch when compared to the mass of entries from Zachtronics."
55,2599,Computer engineer here. This game is a gem. The puzzles are challenging and on top of that you get to learn digital electronics. One of my favorite games for this year.
56,2589,Good puzzle game
57,2585,Brilliant game!
58,2585,"A very Zachtronics style game of basic circuit logic.  Lacking a little polish, but great puzzle difficulty and progression.Early levels turned me off slightly, there's less of a sense of each level teaching you something new, making you want to revisit earlier levels to optimize them.  Also, it's lacking a ""solution manager"".  Each puzzle saves its most recent state only.Those minor flaws aside, the puzzles get quite challenging, and I find myself enjoying the game more as difficulty has increased.  Well worth the investment if you enjoyed ShenzenI/O and Exapunks."
59,2583,"This is, to date, the least enjoyable entry in this sub-genre for me, with several major issues that prevent me from actually having a good time with it.First off, the cycle count requirements for completion are excessively strict. The designer has a very specific solution in mind for each puzzle (which is generally an optimal or near-optimal solution), and all but the smallest deviations will be met with failure. In other words, you have to devise a near-optimal solution to most puzzles just to advance, rather than optimization being something you pursue after successful completion - not that optimization is all that interesting either in this game, due to the particular set of metrics solutions are judged on. As a result, there's very little reason to revisit completed puzzles, and you will almost never want to revisit a puzzle because a later puzzle taught you something you could apply to it.Having real-world knowledge of the subject matter is detrimental; many real-life solutions are not workable within the game's constraints, while some puzzles encourage degenerate solutions that would never fly in reality.The pacing is off, with new components frequently being added for a puzzle or two before being removed for many puzzles, before you've had an opportunity to get really comfortable with how they work.Then there are all sorts of minor interface issues. For example, a register file can contain between 1 and 8 registers, and the most generally useful size for a register file is 4 registers, so of course the default size for one is 2 registers.The game maintains an unnecessary separation between edit and sim mode, which is made worse by the fact that in some situations it will switch from one to the other as need, while in others you are required to switch manually.Wires become increasingly indistinct as you add more of them, which is made worse because you can't meaningfully group them into buses, and even when there aren't very many of them they're still not particularly distinct from one another, because they are distinguished only by color, and each wire's color is quite close to the previous wire's.The solution palette is a pain to manage - and you will need to manage it, because it will rarely be clear which sections of which solutions will and will not be useful in the future, and even when they are useful, it's generally for only a small handful of puzzles."
60,2582,"Very few games evoke a kind of puzzle-solving flow where I feel like I'm actually learning something! If you're looking for another programming task puzzler ala Human Resource Machine or a Zachtronics coding game (TIS-100, Shenzhen I/O, or EXAPUNKS), try this one out! I look forward to finishing the main story soon, and trying to make some of these circuits IRL!"
61,2582,Great puzzle game.
62,2574,I built a CPU! This game definitely isn't for everyone but if you like a puzzle game that can help you learn about the logical components for a computer then I highly recommend. This game made me become more interested in learning about electronics and the inner workings of PC hardware.
63,2572,The best part about this game is that I can solve a puzzle and still be fuzzy on how it works
64,2564,"It is clear that this game is a true labor of love. I recommend it to anyone with an interest in computers, and anyone interested in Zachtronics games.The premise is very interesting, and the user interface is good and intuitive.The story is simple, but is a welcome addition.The move to ""milicycles"" later in the game was a very well executed twist to bring fresh technical challenges into the game.The only complaint I have is that sometimes you are prohibited from using certain parts on certain puzzles in a way that can seem arbitrary. But that is only a minority of the levels, and it is not too annoying."
65,2564,Some cool puzzles.
66,2563,"There are a lot of detailed reviews here so let me make it quick.I LOVE IT.I am not the most talented at puzzle games (I tend to give up within the first hour). But this has a really nice progression where I always feel like I have a new problem to solve. Yet I never felt overwhelmed or ill-prepared for the task.The explainations are short but accurate and being able to see all tests and their respective solutions really helps.Content wise I've spent 56 hours so far and have yet to complete a lot of the ""lategame content"" (But I'm not the brightest so you might be a lot quicker)."
67,2561,"Start slowly but after the first 30 minutes or so it really picks up.  UI is good, puzzles are challenging but not frustrating (at least not yet), story is interesting.  I'd definitely recommend this if you're a fan of something like Shenzhen I/0.  It's different enough that you'll have a new experience but definitely in the same vein."
68,2561,"THE GOOD:First of all this game is fabulous. Whomever designed it and thought it up should be supremely commended as it is an excellent game with lots of great logic puzzles and stuff. It is very fun to sit and work out the correct combination of parts needed to figure out each puzzle. And also to compare unique parts required for my solution compared to others. Also the ""back story"" of the start-up engineering firm is cute and retro in a fun way. If it were not for one little detail, I would give it a 5 stars rating, two thumbs up, and recommend it highly to everyone...THE BAD:The commentary in this game is just dripping with overt misandry, sexist comments about men and goes well out of its way to promote the classic Feminist view that women are nothing more than whiny, b*tchy, helpless victims who are more interested in poisoning the work environment than creating a positive culture and inclusive work environment.There's no place for any of that crap in a game. Keep your SJW nonsense to yourself. I will be posting this review elsewhere also to make sure that people know what they're buying. It's a great game-- the developers should have simply left it at that.Anybody who wants to take issue with me for saying this can blow it out your back hole. I'm tired of all the hateful, sexist Feminist male-bashing."
69,2558,fun game that teaches about basic computing and programming
70,2552,I highly suggest buying this game if you like puzzles... It has a good concept and solving puzzles after thinking about them for hours is really satisfying... most puzzles are easy once you understand how to solve them and difficult part usually is coming up with a strategy in your head...
71,2551,"If you like anything from zachtronics, you will probably like this game also."
72,2551,Wanna play good game?Play this!
73,2551,"This game has a tremendously well-crafted difficulty curve. I thoroughly enjoy these types of programming/building games, and while I love Zachtronics games, there's always a point where I just can't keep up. For me, Silicon Zeroes offered the perfect learning curve that allowed me to stay with it.Furthermore, it absolutely felt as though I were creating a CPU while playing the game. I get a sense that I understand a little more about how computers work by playing the game. It was interesting to discover that the plotline is actually based on true events. All in all, I can absolutely recommend the game."
74,2548,GREAT GAME.It's a NICE Puzzler - I can recommend this one. Starts off with good tutorials and then gradually gets more difficult.
75,2548,gets my autistic brain working LUL
76,2548,"I really didn't enjoy playing this.I love Zachtronics games like SpaceChem and Opus Magnum and I have played nearly 100 hours on each of them.  I looked at this and thought I would love it too, but the game drops you in-at-the-deep-end over and over and I found that most of my time wasn't being spent solving the puzzle, it was spent working out how a new game mechanic actually worked because so much of the game is so poorly explained.It felt like a slog and not in a good way.  More tutorial steps and more in-depth explanations of the modules would be a great help.I don't think I will come back to this game.  I played it for 15 hours and for most of that I was asking myself why I wasn't playing Spacechem or whatever."
77,2538,"Silicon Zeroes is exactly what it looks like - Building computer circuits in a game to solve problems.This idea is the core of everything in the game - The parts you're given are what you'd expect to build circuits from, and the concepts used for the puzzles feel like they're taken straight out of a computer architecture textbook.The concepts in the puzzles can be a bit too abstract with too little explanation however. Quite often you'll be thrown into a puzzle that doesn't use lessons learnt from previous ones and it can be quite difficult to come to grips with what you're supposed to. The clocks and timers don't get the explanation they deserve either.Despite these issues the gameplay itself is well put together - Wiring is easy to disinguish, you aren't constrained by space, the tools are mostly visually distinct, and it feels snappy.Considering it's their first game, I'd be interested to see what lessons they might learn from this, and I'd suggest they take a deeper look at how Zachtronics introduces new concepts and paces the game.For reference, I'm about halfway through the third board."
78,2530,"Designing a functional, multi-stage pipelined CPU and watching it run is extremely satisfying. If you like games like TIS-100 or Shenzhen I/O, then you'll probably like this one as well.The game introduces new challenges at a good pace, though you typically only get a few hints in the title for each puzzle about what you need to do. If you're not familiar with CPU architecture, you may need to do some research on your own. But then again, that can be part of the fun.If anything, my main critisism would be that I wish the game went deeper with some themes like branch prediction or out-of-order execution. Also, the short length of the test programs means that there isn't as much room to optimize your solutions as I might have liked.Still, I had a blast with this game. Well worth it."
79,2529,"I bought Silicon Zeroes because I enjoyed Zachtronics games. This is on on par with them, and I would highly suggest you purchase it if you want more Zachtronics-likes."
80,2526,"Like Zachtronics games, but with some new features. Very fun and challenging."
81,2525,Great CPU-design-themed educational game.Pros:* good buildup of difficulty* shows some real CPU-design challenges* manages complexity by not mixing too many challenges in a single puzzleCons:* Might be confusing without any prior knowledge* Rather shallow story
82,2524,"The best criticism I can make of this game is that it's unfinished.  The game gives you a tool and a problem to solve using that tool.  Then you learn something and beat the level and move on to the next level which introduces a new tool or gives you a different type of problem to solve using that same tool.  Later levels then require you to combine the use of different tools to solve more complex problems.  It's a great gameplay loop that will give the player many hours of fun and maybe even teach them something.The problem is that a lot of those early levels don't even exist.  There are these huge cliffs of complexity you have to scale where the game introduces a ton of new concepts and parts which haven't been introduced yet.  Suddenly you're required to build an entire CPU after you learned how to get the adding machine to add 1+1.I really don't understand the advanced concepts introduced in this game, even after looking at the solutions of other people or trying to do some minimum research into the concepts taught in each level.  People will say this game probably isn't for me and I think they would be right about this specific game but wrong about the genre.  Anybody else interested in playing this game should look into buying the Zachtronic games instead.This game feels unfinished and I regret buying it."
83,2524,Really fun and unique game and you learn a little bit about how computers work in the process.
84,2524,"Neat little engineering game.  Making it through the main game is not trivial, but doable, but optimizing the puzzles to meet/exceed the ""goal"" challenges is definitely a challenge. I apprciate the amount of non-linearity in the puzzle design (once you get to the more difficult puzzles, you probably have 3 or more puzzles to choose from).The art and story is good but not great; but as a puzzle mostly about engineering, I can take or leave that."
85,2524,"I'm 45/74 challenges in, and I'm enjoying it a lot more than I did Shenzhen I/O. It feels like building actual hardware, not like programming pretending to be hardware, so it's much more relaxing. The game doesn't force you to guess the optimal solution right away, and it doesn't force you to deal with low level wiring (which actually makes sense, since it's about wire wrap era, not Shenzhen I/O's PCB era), so it's easy to experiment and try to get something half-working, and then finish or optimize it later.The simulation environment is quite convenient, moving time back and forth, and assembling things is easy. I wish they'd auto-color-code the wires or route them more cleanly - for some puzzles it gets difficult to see what's routed where. Just like with real hardware.On downside it feels like most puzzles have just one ""correct"" solution they had in mind, and you're basically supposed to get it to reach goal. There's achievement for beating the ""goal"" score.There's a bit of variety in mechanics later on - different puzzles have different available components, and some use high resolution clock, while others don't.The game even has OSX version, imagine that. It works better with a 2 button mouse, but it's reasonable with just trackpad and space-clicking things.(there's also some story, but it seemed boring so I ignored it all)"
86,2523,Plays just like a zachtronics game 
87,2521,"Excellent puzzle game. Some of the puzzles are pretty difficult, but your not stuck on them and can still work on others as you go through the 'story'.  I am a developer and I find it fun to solve these logic problems with the components provided."
88,2516,"I really wanted to make my (very) own puzzles,I'm sure it would be great! ;)"
89,2514,"A fun little logic game, that helps to teach the fundamentals of how computers work on the inside at the instruction set level."
90,2513,Fun and challenging game! Well designed gameplay with a great soundtrack.
91,2512,"A game much like Zachtronics games, but maybe a bit less polished. A fun way to get an idea about how CPUs work and why they have parallel execution and pipelines. Most of the puzzles are either about building a CPU with some new feature, or about teaching you the tools to build those CPUs, so if you want a huge variety in puzzles, this is probably not for you.I have a lot of experience with Zachtronics games, so the first two chapters weren't much of a challenge. If the same happens to you, don't worry; the third chapter picks up the difficulty, then the fourth chapter gets truly challenging.The story is also a bit less polished than what you'd get in a Zachtronics game, but these games aren't really about the story anyway."
92,2511,"An interesting cross between programming software and hardware. This is far removed from the actual electronics, but it's still showing direct connections vs. clocked/timed connections. You won't learn how to hook up real electronics to make a CPU, but you'll challange your way of thinking if you're a programmer already. Very interesting take on things like recursion, indirect references, timing issues etc. Definitely a warm recommendation."
93,2510,"Original review: (Feb 12, 2018; 21.5 hours playtime; positive)This game taught me more about pipe-lining than my digital logic and microprocessor courses. Very fun to play, elegantly designed.Updated review: (April 30, 2021; 43 hours playtime; positive)I just reached the 100% completion point. I am very satisfied with this game. Easy to get into, difficult to master. Aesthetic is very nice and I ran into no behavioral bugs or issues.My only critique of the game is with one aspect of the UX. It could have used a better way to save solutions to puzzles than having to copy the entire solution into a blueprint. It isn't always easy with a standard 1920x1080 monitor resolution."
94,2509,I was amazed that this game cracked my brain a hundred times.You will love it and enjoy the challenges of the game and your cows.Building your own CPU........is way...........#@%&?
95,2506,"In the same line with Human resource machine, TIS-100 and Shenzhen I/O, Silicon Zeros introduces some of the most interesting problems in digital design in the form of approachable puzzles, with just enough background story to give the impression you're taking part in the golden age of computer innovation."
96,2505,"Coming to write this review after reading the little ""History"" extra at the end of the story. I simply wanted to encourage the dev by saying that this is a fantastic game, and taught me an awful lot more about CPU architechture than previous sims, such as Logisim, had shown me. I'm somewhat disappointed that this may be the last game the dev makes, as it was a fantastic game, much akin to Zachtronics' games. Dev, if you make another game as good as this one, I'll buy it for sure!In terms of an actual review, the gameplay is phenomenal. It's quite difficult in parts, so patience and ingenuinty is definitely required, but I only found a few of the puzzles so confusing that I had to look up solutions. There's a good wealth of solutions and hints to certain puzzles as well, useful for confirming that your thought process is correct. The graphics are nice and slick, but it would be nice if the blackboard screen could ""blow up"" to a nicer resolution. The music can get a bit repetitive, but it's subtle enough that it doesn't intrude into your thinking. Overall I think this is definitely worth the low price of it, if nothing else for the educational benefit you can get out of it.P.S., might be worth having some understanding of ALU's, Parallel Processing and Caches, but that's not necessary, only make it more interesting seeing real life problems manifest themselves naturally in this game."
97,2505,Great game that strokes the flames of programming and computer science.
