,Date_Epoch_Week,Review_Text
53,2676,"Who wants to program Javascript?  Oh maybe I should ask who DOESN'T want to program in Javascript?  Hmmm???  Can you even think of anything you would rather do than program?Maybe get your teeth pulled?  Or visit your friendly proctologist?  Do your taxes?It really begs the question, why hasn't a ""do your taxes!"" video game never come out before...But here it is... in all its blinding glory and dripping with fun!  Program in Javascript like it's 1999 baby!Honestly, I avoided playing this for at least a year after buying it.  I just COULD.  NOT.  BRING MYSELF to playing a game involving straight programming in Javascript!But something motivated me.  I wanted something to force me to practice coding more - and this was just sitting here waiting to be looked at again.The game-play involves writing code that has no automatically persistent variables, that is called once every second (or however you want to configure the frequency).  The point is... your code will sort of work at first, but because the variables don't persist from one second to the next, a HUGE puzzle emerges that forces you to write some very clever code, and it does very quickly go deep down the rabbit-hole of writing something you can be satisfied with.This game is not for the faint of heart.  It is brutal.  It is brilliant.  And if you know anything about coding, it will hook you, if you give it enough of a chance to clean that first tutorial pile of  you wrote to make it half-way decent...  oh yes... you just can't help yourself...  Should you serialize everything into the persistent memory object, or can you have the objects rename themselves if they detect one got destroyed to prevent a melt-down?  UGH!The debugging tools are not obvious either - there is a lot of hit-and-miss and guesswork - I inspect variables by having the creeps say their values.  No breakpoints.  There is a memory map though, and I imagine that everything can be stored in persistent memory, but the game doesn't hand you this.  It's designed to run on a cloud-server that becomes a multi-player MMO of sorts.  I have only played it so far on my own private server on localhost.  And the map -- it's alive.  Sure on a shared server, other players will have code that keeps running 24/7 - while you ... no me... I'm frantically trying to debug my stuff!  Even running on localhost - the AI is consuming the map right before my eyes, while I fix coding errors, or try to re-write the algorithm for naming things.There is a very deep beauty to be found here.  But again... only few people will be able to see it or appreciate it.I can only say I am very grateful to have gotten far enough to want to keep playing.If  you aren't sure - the whole thing can be played for free from the screeps.com website - it just won't save your code and you'll be in some strange mode - but the game-play is there to get your feet wet.  Just close the ""Sign in"" dialog, and there may be some holes - but if you ask the community I'm pretty sure they will be very enthusiastic and helpful.UPDATE: What really gets in the way of enjoying the game, is the poor documentation.  Try to read about ""Memory"" and understand what they are talking about without asking anyone in forums.  It's impossible.  This kind of poor quality becomes a roadblock, because why should you, the paying customer, play QA to the developer's poor documentation?  You shouldn't.  And relying on tribal knowledge means an endless battle just trying to understand how to play efficiently.So I have to hesitate in recommending this.  Poor documentation in a coding game == ""don't waste your time""."
54,2676,"Screeps is like a weird mashup of Robocode and Warcraft (for anyone who remembers those), with some of the distributed programming concepts from Exapunks thrown in.  Instead of coding one tank to pit against others in an arena battle, you're tasked with coding an entire faction in a persistent MMO RTS world.  It's challenging to get started (I'm on day 2? 3? and have yet to build the defense towers teased in the tutorial) but enjoyable if you're someone who does programming for fun."
55,2676,"Won't teach you how to program, learn the basics of programming (Preferably in Javascript) first"
56,2676,"This game is god for programmers, overwise it will be hard for beginners."
57,2675,"console.log(""yes"");"
58,2673,"I *want* to like this game - it's super innovative, and I can (conceptually) see how it would be fun.  I went through the tutorial, but that didn't put me anywhere NEAR what I needed to know to write my own scripts.  It's entirely possible I'm just... massively missing something, but it doesn't seem like it.Tutorial 3: ""upgrade these extension points that we've already built for you"" - well, before you can build the extension points even in the simulation, you apparently have to claim the control point, but to claim the control point you need to build something that has the ""claim"" ability, which requires 600 energy, which you can't do with a single spawn point.  How do you build a second spawn point?  Not in the tutorial.Ramparts?  Walls?  Roads?  Not in the tutorial.I don't want to be spoon-fed, and the documentation is decent - but I'm someone that learns from examples.  Showing part of what's needed is almost worse than showing nothing."
59,2672,Very fun way to learn JavaScript. Gameplay has depth and the API documentation is great.
60,2672,This is a great way to apply your JavaScript in new and interesting ways.
61,2670,absolutely amazing game
62,2670,"There are not many games around like Screeps.  It provides a rich environment that the players share.  You interact with the environment by writing code.  The most similar game I can think of is Core War: https://en.wikipedia.org/wiki/Core_War The tutorial system provides a good introduction to get you started, and the forums provide answers to many of the questions you'll have when learning the game. Beyond the basics, the team has provided a rich set of game mechanics like additional resources beyond ENERGY and a market system for trading that allows you to continually have interesting progressive challenges."
63,2669,11/10 would recommend
64,2669,I would have loved this but unfortunately it is java script.
65,2668,I really like the game. It hardly stagnates.
66,2668,"Easy to start, nice to beginners, hard for ""hardcore players"""
67,2668,"Very fun, great that one can use programming languages other than JS too (like Rust)"
68,2668,Ideal game for off-grid players.
69,2667,"The game devs may decide to intervene and destroy your rooms.I was attacked by a player named ""o4kapuk."""
70,2667,"Iwas told about this and now I'm addicted. It has every problem you could want and can be as complicated or simple as you want. Enjoy the Game, But I'm at 25 Hours in 2 days, now it's back to work, but man I'm starting to plan out everything after getting my feet wet. Pretty Cool Game, Want to learn software, it's really good there too...Like Puzzles, Algorithm Creation Can be a huge Puzzle."
71,2667,i love my screeps.only complaint is i wish the API documentation expanded and showed more properties
72,2667,Loads of fun! The UI elements have a lot of small quirks/glitches that are annoying but the base game is great! I got some basic scripts running my creeps and love watching them execute!
73,2667,"I learned JS only to play this game and I have to admit, that it was totally worth it!Once you get a taste on how to code ingame and use the features of JavaScript, you just don't want to stop.There is always something to code (either a new role of creeps or optimizations).So be aware, its really addicting!For everyone interested in playing on a local server, I would recommend you to follow those instructions: https://github.com/screepers/screeps-launcher as the steam-local-server is way too inefficient.If you need any help, ask in one of the slack-channels in screeps, where you will mostly get an answer in a couple of minutes.Buy this game, hang it on learning the JS concept and you will have a lot of fun!Cheers ;)"
74,2666,"if you hate javascript as much as i do, that's okay because you can also use typescript.amazing game, but you have to have a few spare pounds of grey matter to actually have things run efficiently"
75,2665, JavaScript    
76,2665,"Kind of interesting - my bf tried to make me love this game, but I didn't understand what to do"
77,2664,"I like this because I'm learning about JavaScript but if you can't code, you will have to learn about it. It has a steep learning curve and I wouldn't recommend it to beginners if they just want to play aside from learning. You'll only get frustrated just like my first time."
78,2664,fye
79,2664,Javascript programming game.  Unique idea - great interface for this!
80,2663,"I think, all things considered, this is my favorite game of all time. It really is incredibly well done. I don't think I'll ever get bored playing screeps, always something new to do. Some new strategy to implement, process to optimize, etc. You could probably play for thousands of hours and still never really ""master"" screeps.Basically it's an open-world RTS MMO game where everything is controlled by the code you write. Nothing ""just happens"" on it's own. That being said, the floor/barrier to entry is moderately high. Plain and simple you need to know javascript, and understand how to use an api. You'll be fine if: -maybe javascript isn't your ""bread n butter"" language, but you know something else. You can pick up js syntax rather quickly. -you understand programming fundamentals (functions, data types, lists, arrays, loops, etc.) but haven't coded in a while.-you don't know  but you're interested and willing to put in the effort to learn. Screeps has an extensive docs page for api reference, so that's super useful. There's also a super active slack channel with people who are willing to help, talk strategy, whatever. If you're thinking about picking this up, I highly recommend it. I'm actually surprised it isn't more popular than it is, but seriously hats off to the devs."
81,2663,"Screeps is the hands-on programming side project/challenge I needed to relax and get my head out of the daily work business, where time pressure, legacy code, refinements, politics, strange business expectations, changing/fuzzy priorities, and what not are distracting.In Screeps, you are kind of forced to explore different code architectures, it encourages you to improve your language skills, it helps in setting clear, reachable goals...I truly believe that ""playing"" this game makes you a better, more well rounded programmer. It also includes most if not all aspects of modern tech projects, like deployment, testing, debugging, caching, etc. The complexity quickly becomes challenging (at least for my skill level) and I see myself digging into topics like pathfinding, job scheduling, state machines, performance optimization, dynamic and conditional configuration, tradeoff and priority systems, and more. The more experienced players that have already well developed codebases are an inspiration in a large sense, but also in tiny-decisions like number of body parts on a creep to start with.Especially the fact, that your own code holds the knowledge you have learned so far about the game is really awesome. No one take this away from you, even if you get wiped from time to time, you only get better, if you are willing to analyze your weaknesses and take the time to step by step improve. Very addicting!The community, specially in Slack, is really nice. You can feel right away in the type of conversations, that mostly people with some life experience and respecting manners are talking as ""professionals"" to each other. Helpful, sharing, open for discussion and scientific improvements, with less drama, bashing, spamming or other immature behaviour you often see in other multiplayer games. I also like that the Screeps developers themself are approachable and give their best to interact with the community on a regular basis.So, I guess, I have to thank the Screeps developers for giving me a framework to become a better programmer and have fun doing so! Thank you!"
82,2663,The best programming game.
83,2663,"If you can code in Javascript or want to this is a great game to pickup and for the steam one off price well worth it, there's plenty of beginner friendly areas as well."
84,2662,"If you're the kind of person to be happy delving deep into a system created by game developers, and you're fine with spending loads of time reading documentation and watching online tutorials to grasp the basics, before being able to construct your own massive systems, this game is brilliant. The time you spend on it early on is worth the benefit of having your own systems to tinker with, and having such an in-depth system in the game is amazing for people that like games such as Factorio, where creating a massive unnecessarily over-complicated conveyer belt of operations is satisfying, but for the people that would rather boot up a game and have clear goals and steps right in front of them, I would suggest passing on this, unless you want to try and make an exception. The in-game tutorial isn't really clear on everything that you could do, and how everything works, so reading 99% of the documentation is non-optional.Also, just like some other people, I spent a lot of time programming in the web browser with Sublime Text open on another monitor, so it shows 9.4 hours played lol"
85,2661,scripting goes brrrrr
86,2661,"A very time consuming game, with very little to offer for inexperienced coders (if you compare a high end players code versus a low end players code). With enough time, nerves and ideas, Screeps should get you a long way (considering the amount(...) of respawn thoughts i've had). Get's very brutal, very quickly if you get stuck on code for a longer period of time.For any new player, I'd(...) suggest reading and going through the tutorial very carefully, and with attention to details.Update: Was good when it was new, these days it's just pure hell / crap, company policies suck.https://screeps.com/forum/topic/3177/quiting-screepsNutshell: Too scammy."
87,2661,"Bottomline. This game is for those who love to write code, especially JaveScript or Typescript. If you don't, then the game is not likely to be fun for you. Its is not designed to teach a novice how to program, but it could make someone better. The learning curve is steep, but there are several good videos on youtube that can jump start a player in just a couple of hours.Like any game, there are players who are very helpful, and then there are a select few that use new players as target practice, wiping them out as quickly as they can find them. Just keep in mind, its just a game, and your real life is not impacted. You can make alliences with others players to help out."
88,2660,it make me brain smarter
89,2660,"I don't know, the game is a tower defense, super simple on graphics, it seems don't have sound, just code you ""AI"" with javascript, I think there is better games alternatives out there in the same category. I was looking for the single-player/offline feature then when I feel ready do the MMO part, the store say is included but not really, technically there is ""single-player"", you start you own local server and connect to it, yet if you think you will ""code"" offline in your ""single player"" (local server), it won't be like that, you need to be online, so forget it if you are traveling with no internet in a hotel, train or whatever reason (I travel frecuently). In addition the game use a slow database for your local server, lokijs, give you bad performance for the ""single player"" experience.The game seem ""kinda"" low level, for some people maybe is good for other dont, if you wanna play something like this go for Spring engine [1], love2d [2] or any other game engine and do you own AI, even if you are learning because this game is kinda similar.Recomendation before you buy, go to the main site and do the ""Live Demo"" [3] you need more than two hours to get used and how to play, finish the Tutorial then play the Training/Survival. Play all you need to help you decide to buy the game. Read the documentation [4] yes the Gameplay and Scripting seccion.The game is slow, on you local server you need to change the tick duration, do this from the server CLI use system.getTickDuration() and system.setTickDuration(200) lower is faster.So that the same thing doesn't happen to you as to other people who at 3-8 hours no longer like the game.Overall: Do you recommend this game? [] Yes [x] Neutral [] NoLinks:[1] https://springrts.com/[2] https://love2d.org/[3] https://screeps.com/a/#!/sim/[4] https://docs.screeps.com/"
90,2660,"Screeps is basically a tower defence game, where you get to design all of the tactics and strategies using real-world programming techniques, with the ability to change the behaviour of your units on the fly. While the game can be a bit slow at times (read: glacial) it is also mesmerising. I find myself spending hours just staring at the creeps moving around, looking for little improvements I can make. In a sense it is also an incremental game, in that there is a lot of action required early on to get your little army up and running, and that required action slowly abates as you develop better and better scripts for your units. If you like tower defence, incrementals and computer programming then this game is definitely for you."
91,2660,"Screeps has a very interesting gameplay, the heart of the game is to program an AI to perform the proper tasks, in addition to having fun, it is a game that stimulates the learning of programming logic, I am a programmer and I loved the way the game approaches the use of programming logic in an ideal way, neither so simple nor so complex.One thing that frustrated me a lot (I felt the need to talk about it here) is the way the mod @artch handles the topics covered in the game forum (https://screeps.com/forum/) I think one of the goals of the game are teaching, and having a moderator who answers the questions in a toxic way ends uppushing away anyone who wants to learn or even give an opinion about the game.Apart from this little detail of the dev team itself, the game is perfect"
92,2660,If you enjoy writing code and then optimizing in competition against others ... you just can't beat this game.
93,2659,"I enjoyed this for a bit but ultimately wasn't satisfied with the experience. I'd prefer that the game was more abstracted and not so low-level. If I'm going to put in all the work of programming my entire game, well... I might as well program my own game."
94,2659,I played this on my Windows Computer and enjoyed it so I thought I'd try playing it on my new macbook and I couldn't even get through the tutorial without it crashing out several times.
95,2658,"The concept of the game is pretty cool - programmable creeps that do your bidding, but poor documentation, a bad user interface, and limited interaction that isn't command based makes it a pretty bad experience overall. The built in programming tools leave a lot to be desired - expect no live debugging and to do almost all debugging by printing text to a console window."
96,2657,"First my hours on this game are inaccurate as it can be played, and I primarily do play, through the browser. This game is for the problem solvers, engineers (amateur and otherwise), and hackers. If you like being presented with a problem and exploring possible solutions to see which works best for you, you want this game. You play this game by programming in Javascript, but this is not a game that teaches you to program, except incidentally as you learn to make your scripts better. If you do not know the basics of programming (basic operations on numbers and strings, different types of variables and control loops, functions and objects) and how to do those in JS go learn that first, this game expects you to know that on your own. Once you know that, this game gives you really fun opportunity to practice doing those things! I'm not going to rehash the description of the game, but if the description of the game sounds like fun and you already understand the basics of writing JS, I can't encourage you enough to jump in and try writing a basic script and see how quickly you change your mind to think ""If I reorganize it this way that will let me..."" and then you're hooked doing late night coding sessions and not even getting paid except in personal satisfaction."
97,2657,Unique and interesting
98,2657,If you like programming and like RTSThis is a must buy.
99,2657,"I have played lots games over the years. have forgotten 95% of them, 4.9% of them i remember due to them being an excellent game and myself enjoying, Paradox games  I love but dont rate as in the top .1%.  Only a very rare game has me remembering epic or defining  moments that really set that game apart for me.  EvE online is one,  for creating a sandbox of such freedom, politics, warfare, resource gathering, trade, which all helps to create proper player driven stories. The other is Screeps....which has given me my most proud moments in any game i have played. The games are of course markedly different but also surprisingly similar. Screeps like EvE has trade, crafting, factories, land ownership,  politics/alliances, resource gathering, warfare, but ants instead of ships and where in EvE when u get killed you take a big loss, in Screeps it can mean game over, time to respawn from scratchagain. EvE has been called spreadsheet spaceships, but Screeps isn't excel inputting....its proper coding.  Im not going to lie and say it's easy, well for some developers it might be, but for the general person like me and most of steam players it is going to be a challenge but a challenge that is conquerable and will maybe like me, give you the best moment in gaming and something that you will remember, and also help develop to a number of different skills in the process.I have always had an interest in AI and have always wanted to design or play a game that resembles life to an extent. Something where you design your own creature to whatever you think would be successful and then with other players set them free in a world to see which become the dominant species.  In short that is Screeps but you can tinker with them along the way, constantly evolving them,  creating better logic that only the limits of your capabilities, mind or JavaScript hampers. Your part in the world at the beginning feels very bare and lonely. In a room within countless other rooms. Getting your ants spawning correctly, gathering resources and expanding the colony are all WOW moments and then OH moments when your fledgeling colony dies off to your bad programming. There will be lot of these moments, well there was for me, but keep tinkering and before you know it you will have a successful colony which now needs more space.Getting out of your room into another felt like getting a spaceship into space..colonising a second room felt like the moon landing The crafting/factories and boosts to make your creeps stronger can be mined and put into labs to make stronger components  or bought/sold on the market to other players. My defining moment in the game so far, and my most rewardable moment when I finished the code to get my ants to mine a random resource that appears in rooms at times. Power mining I looked at and wondered how I would manage that, looks so complicated and thought it would take me months to do it. I actually got it to 95% working in one day, and although even now some outliers gives it troubles at times .1%, it works a dream and will happily do its thing all day and night.  The game gives you challenges, challenges that will give you a better 'I done it' moment than any other game out there, at least for me.Most players are very friendly and especially on the free 20cpu limit steam server hostilities are limited. I have a lifetime subscription but I dont use the main servers and just play on the free shard, the game is easily playable with just the steam purchase and no further costs. However they have just started a seasonal server which is active for seemingly 2 months at a time, at the end winners are declared and depending on where people finish awards and prizes are given. I have code that runs all aspects of the game now but it is a mess and lots hardcoded so it's difficult to use when expanding or starting afresh. I am using the seasonal server to develop my automatic codebase, where hopefully in the end I will just be able to place a spawn and then leave it alone for 2 months and see where I end up. Any new player I would say to join the games slack channel, similar to discord, and also look out for players that help others with YouTube videos and their own servers/discord channels.  I won't name names here as they may change in time, but asking in slack for assistance will get you plenty of offers.If you have any interest in AI, programming, logistics, logic or even ants do yourself a favour and try it out, it might surprise you."
100,2657,"If you think you'll like this, then go for it"
101,2657,Nice
102,2656,"Upsides:             -Your creeps run 24/7 even if you're not online             -The amount of free CPU you get IS ENOUGH to run ~10 rooms(6 months to 1 year of gameplay) despite people saying otherwise and you can still play even if you're at 10 rooms, you just can't expand much             -Teaches you basic parts of JavaScript although it wouldn't teach you how to write an app on it's own             -Teaches you code optimization             -Active devsDownsides:             -It is still a subscription game and if you are a very big player, you are going to run into CPU problems without a subscription             -Starting out can be tough, but is still doable"
103,2656,"I think this game is great, I haven't really delved deep into it yet but the basic premise has captured me.really before buying consider two things, if you are completely new to programming/coding will you be willing to spend time learning about it to play this game and do you like the idea of an MMO RTS.keep in mind you do not need to be an expert/professional programmer to play this game but you do need to understand at least the basics and bit more of the Javascript language. This game is also a great way to learn the fundamentals of programming coupled with tutorials outside the game. if you wanted to get into programming this would be a great way to start instead following a tutorial series printing stuff on a console you actually see results but again you will have use sources outside the game to really learn everything you need to play."
104,2656,Overall a complicated but super interesting game. It helped me a lot in learning to program while in college. Not a standard strategy game but definitely fun!
105,2656,God gob!
106,2656,"Never thought i could have so much fun learning to program, I actually forgot that I was learning something until I realized I had learned many somethings. More people should get into this game, its a hidden gem!Dec 11th Update:I'm loving this game more and more as I learn, and now play via web browser signing into the screeps site with steam, so my hrs on record are not accurate in steam, I've played at least 5 hours a day since I got the game, even though the pro's can chew through me easily at the moment (thank god for novice areas and safe mode). Its a PROPER challenge!"
107,2656,Would recommend to programmers from beginner to advanced level. Astounding game.
108,2656,"once you get into it, its really fun... 300 hours later :)"
