,Date_Epoch_Week,Review_Text
56,2664,"After playing through this game for a while, several things got really annoying to work with. Code can't be shifted around easily, boolean operation precedence doesn't make sense and if you need to move some conditions around, you have to do so manually which gets really frustrating. There are other programming puzzle games on the market that I'd rather spend time on."
57,2664,"In short - Human Resource Machine goes multithreaded, and improves in many ways.As its predecessor, 7 Billion Humans is a design puzzle game, dealing with visual programming tasks. While HRM was single-threaded, in 7BH you need to move multiple operators to complete the objectives - which makes things more chaotic, and consequently, not always faster.The programming ""language"" is improved compared to HRM - while there are only a few additional communication and interaction operations, the ""standard"" operations are more usable, especially the IFs. There are still no loops and no subroutines though - both are problematic if you are an experienced programmer (you'll cringe at seeing your own solutions), and also if you're learning programming (you'll acquire some horrible practices). Best strictly treat it as a game.The challenges are also improved, the difficulty curve is nice and the later levels require some cogitation instead of mindless duplication which was such a significant part of HRM. Also, the game does a good job introducing some of the challenges of multi-threaded programming, and in a funny way.The editor is basically the same as in HRM - navigating big programs is still painful, and there's still no in-program copy / paste, but otherwise it's nice, intuitive and slick. In general, the presentation is very much recognizable Tomorrow Corporation, and thereby excellent.All in all, solid improvement over the already nice previous game, and fun to play - easy to recommend."
58,2664,"Nice, fairly simple game about programming concepts. Gets fairly tough by the end and needs some understanding of math concepts by that point."
59,2663,"Like to rule other people? Or maybe you are beginning programmer? Or you just want to solve some puzzles? Anyway, this the game for YOU! But watch out for shredders!"
60,2662,"Really enjoyable if you want to practice programming and logical statements.  I haven't finished the game yet, but there has been one level that I accomplished the goals in the solution, and it wouldn't mark it as finished.  Don't know what was up with that, but I just re-wrote it better, and it was accepted.  Besides that, really fun and makes you think of creative ways to solve problems."
61,2662,"I'm a programmer. This is the first ""programming game"" I've played and I must say I really enjoyed it.Solving most puzzles was more or less straight-forward (except for the last several levels). But doing the so-called ""optional challenges"" was not. On each level, you are tasked to optimize for time and to optimize for code length (given the target time/length). This tends to get very, very tricky - to the point where occasionally I had to call it quits and get back at it the next day. These challenges aren't impossible though and there are many hints or even complete solutions on the web in case you get completely stuck.The game is very easy to pick up and nicely polished. Definitely an upvote from me, although I must say I felt like the game didn't really use its full potential. It keeps introducing new commands/concepts/tasks all the way through to the end; while it's technically a good thing on its own, I just wish it had some larger, longer, and more complex levels later on. But all in all I'm still happy to have played through it."
62,2661,"This is basically a programming with inconvenient UI and lack of good debugging tools. If you can solve ""puzzles"" in this game then you are probably already a programmer and I don't know why you would do this after programming during the day.Previous game was fun because it was working like assembly language - not often do you get to play with this nowadays. This one however is just a pointless reimplementation of CodeWars"
63,2661,fun and challenging
64,2661,.
65,2661,A+ programming game. Harder than the original and with more levels!
66,2661,More of Human Resources Machine. You already know.
67,2661,"Still not as long or difficult as most Zach-likes, but does get tricky towards the end. Especially if you go for all the optional challenges. (I'm currently 5 or 6 levels away from completion.)"
68,2660,Very good programming game.Perhaps a beginner also can play with that
69,2660,"EDIT: I just learned about a new issue to overcome. Async-spot swapping. Apparently two people won't swap spots without both humans wanting to walk in to each other AT THE SAME TIME. How do I even fix this issue without NOPs or inter-process communications?if (not a programmer){if (already have game && made it really far in the game){Just become a programmer at this point. Programming is 10 times easier then trying to program multi-threaded-esque programs with a sloppy and horribly lacking interface and inadequate debugging tools.}else{Just play Human Resource Machine by the same developers. The UI/Tools used in this game is essentially copy-pasted from that game and its a good fit for it. You don't need much more than what's provided for Human Resource Machine. This game on the other hand should have way more in terms of debugging tools. For the limited programming controls, I've played enough Zachtronics games that having limited controls over solving a puzzle can lead to creative solutions, but this game shows that there is a right and wrong way to do that. This game did it the wrong way and created a frustrating environment to work in.}else{This game just isn't very fun to solve. I find myself getting lost very easily in what I wrote, too scared to write comments because they both take up a lot of valuable screen space and are hard to write because they are stylus based? I guess this game was developed for touch screens maybe? I never used the comments in the previous game.I did enjoy the beginning of the game, but it very quickly started to become a tedious mess instead of an engaging experience once they added in randomness. I was excited about the idea, but the implementation of controls is just so lacking, that you find yourself just wanting to program it correctly instead of with all limbs except one arm tied behind your back. Just goes to show that there's more to making a good programming puzzle game than making limited controls compared to real life and implementing difficult levels.}After all that being said, I still look forward to whatever they make next. I love the developer's work since they used to call themselves 2D Boy, but I'll be more dubious about their next puzzle game."
70,2660,It changes the way you think. Never a bad thing!
71,2660,"Human Resource Machine was great. So is this. If you like programming or logical puzzles, this is a great buy."
72,2660,I am already a person who does a bit of coding. And this is a game i would recommend to to solve tasks and challenges to get the simple idea of programming. Descriptive and fun that it had a story. I am pretty sure someone has use of this game.
73,2660,"Not as solid as its predecessor, Human Resource Machine, due to the new mechanics which introduce random data cubes. The UI is also very cumbersome."
74,2660,"If agent programming is't you job, this game is a fun way to stretch your brain cells a little."
75,2660,"I recommend the other game by the same developers called Human Resources Machine. But this game felt like a chore. If you don't know programming, that game is sufficient. You won't learn anything new here. If you know programming, you are used to things in actual programming that makes this program a chore towards the 2nd half of the game and not fun. I still intend to finish this game because I am a glutton for punishment.... I mean... I don't like leaving things half done after starting to work on it when I know I can finish it. Suggestions for improvement: 1. Allowing copying pasting of code segments. 2. Allowing typing and autofill (instead of having to drag and drop)3. More user friendly loops instead of jump."
76,2660,assembly for idiots
77,2660,Challenging puzzles with some silly humor mixed in.
78,2660,"Not a terrible game, but not as solid as its predecessor. Its pushing the interface to its limits and this can make it difficult to know exactly how anything is going to behave. -This was made significantly worse by the game then introducing random movements, and what really broke me was Level 32 which can not be solved. (Or should I say optimised.) You can get lucky to come under the 6 you need to pass it by just having them wander randomly and hit all the boxes, but it will always have some failures. Id report this as a bug, but given the shoddy random solutions for prior levels I get the distinct impression this is just the best you can do.-When your graphical programming puzzle game has puzzles that are won on dice rolls something has gone very, very wrong. Until this is fixed I wouldnt bother with it. Buy a Zachtronics game instead."
79,2659,"there is a stage named ""  Glory Hole  ""you'll get something completely different if you try to google it for a possible solution (   )"
80,2659,Amazing but hard to join the game on ipad
81,2659,"Very fun game, and relaxing."
82,2658,"A great game in the same vein as Human Resource Machine (one of my favourites).  Lots of good problem solving, excellent introduction to some fundamental programming concepts, and done in a cute, quirky, silly way.Be warned though, this game is hard to 100%.  Getting every level optimised is an exercise in frustration and anger management. :)"
83,2658,"Just as good, and just as frustrating, as Human Resource Machine."
84,2658,Very cool puzzle game.
85,2658,Quite hard but rewarding
86,2658,so good logic game.am I really a programmer?
87,2658,"I really dig Zachlikes (Shenzhen I/O is perhaps my favourite one), and this is one of the few not made by Zach that's still quite good.The difficulty in this is turned way down (until the end), making it more appropriate for a younger audience (or a non-programmer audience). I think if you've ever found the genre a bit unapproachable, this is the perfect place to whet your whistle."
88,2657,I love this game :)
89,2657,pickUpwrite reviewmem 1 = nearest shreddergiveTo mem 1giveTo mem 1
90,2657,Super fun. I loved it.
91,2657,"O jogo  muuuuito divertido e desafiante ao mesmo tempo, at agora estou tentando concluir tudo perfeitamente!"
92,2656,"-Loud and unskippable splash screen whenever you start and exit the game.-Lots of useless and unskippable dialog at the beginning of every level.-Other unskippable animations throughout the game.-Randomly interrupting gameplay to ask if you want a hint.-Honestly really bad BGM that turns itself back on every time you start the game.Considering how many games this developer has made in the past, you would think they would be on top of really obvious stuff like this. They all pile up and turn a great game into an unbearable one."
93,2656,"I wasn't sure about buying this game, as I work as a programmer and thought the puzzles might be too simple for people used to coding and solving these sorts of logic problems. Fortunately, the developers have you covered by including optional challenges to really up the difficulty. It's taken me 25 hours to complete the game with all the optional challenges, so it feels like money well spent (5 minutes of which was going back to get the killbot achievement :P )Recommended for anyone who enjoys the satisfaction of a well crafted system dropping everything into place. If you're the sort of person who wants to tweak things to perfection, you can definitely get your fix here. I've seen some complaints that the ""speed"" challenges are arbitrary on what ""takes time"", but I have to disagree with those sorts of statements. Invalid operations waste time and logic tests (e.g. IFs) are also slow to run... that all makes sense to me. My one complaint is that it feels like some of the speed challenges are most easily completed by simply writing many repeated lines of code. I slogged through them to get to 100%, but I could see people running out of patience and getting disillusioned with the optional challenges because of it."
94,2655,"Description: 7 Billion Humans is an indie programming simulator released by Tomorrow Corporation in 2018, a sequel to their 2015 release Human Resource Machine. The game is able to visualize complex programs through the actions of human workers, adding a level of both engagement and humor to an otherwise boring genre. In this game you generate your own code by arranging pre-fabricated commands and logic gates while trying to complete the objective for that particular floor. As you ascend the tower you unlock more commands and other tools to use, while the challenges get progressively more difficult.Graphics/Art Style: Visually this game is nothing special, but it doesnt need to be. Gameplay comes first in a puzzle game like this, and the unique art style creates an engaging environment to run programs in. The animations and visuals are clear, which aid in understanding what is happening during code simulation. There are very few cutscenes, but they are fun and humorous while describing the limited plot of the game.Audio: There is no voice-acting in 7 Billion Humans outside of a few cutscenes, which is a good decision. Not having voiceover or a narrator helps the player focus on the task at hand. Instead they opt for the Charlie-Brown-teacher method of voice acting, which adds a degree of simplicity and charm. The other sound effects throughout the game are clear and convey their actions well. Music: The music is surprisingly good. Most of the tracks are very mild and do not distract from the programming. Some others are more involved, but they are heard mostly in cutscenes and towards the end of the game.Controls/UI: The user-interface is very simplistic, which is a good thing. You select one of three program tabs then drag and drop the various program commands into the tab then re-arrange them until you have your desired program. There are some nice quality of life features, including being able to copy and paste programs between tabs. My one criticism involves the Jump command, which is this games method of looping and skipping around your program. Functionally it works just fine, but visually it can get very difficult to follow the arrows when troubleshooting large programs.Gameplay/Difficulty:  There are two primary facets to gameplay. There is a primary goal for each puzzle, accompanied by two optional challenges. They involve real world programming challenges: trying to complete the program in the fastest time possible, and also with the fewest lines of code. The standard challenges are balanced and paced appropriately, with difficulty and complexity increasing gradually as you go up each floor. The optional challenges can be exceedingly difficult, which is exactly what you want with optional content in a puzzle game.Replayability: Unfortunately puzzle games inherently lack replay value, and 7 Billion Humans is no exception. I do not see myself going back to play this game any time soon.Writing/Story: N/ALength/Price/Value: 35 hours played, purchased at full price for $15, adding up to 43 cents per hour. The game was paced well, and didnt drag on at any point.Recommendation: I thoroughly enjoyed 7 Billion Humans. If you enjoy programming and puzzle games then I would highly recommend it. Even if you just enjoy puzzles but know nothing about programming this is a great way to learn the basics and have fun while doing so."
95,2654,Very nice game that manages to make programming light and accessible. The idea of programming little men to do something is fun and allows you to learn many of the basic concepts of programming.Even those who already program will find some challenging levels but above all it will be challenging to be able to complete all levels with 3 stars.Obviously recommended only for those interested in logic and programming.
96,2654,"The puzzles just aren't very fun to complete, they're less fun to optimize, and there's not very many of them. Mechanics are used for only a few levels instead of developed over longer stretches of the game.The game doesn't give you constraints on how complex your program can be. This is a problem for making the game fun, since _a_ solution is usually obvious, it would just be laborious to ""type"" by dragging the blocks in place. The main constraint is that the programming language is really bad, and inconsistent. You have a ""nearest"" command that remembers identities of people and blocks, but not the identities of walls. You can compare to blocks on the ground, but you can't calculate based on them. You can walk through employees sometimes but not always.The game offers constraints in the form of optimization challenges. The game doesn't really do a great job at making sure you're actually solving the task and not finding a way to cheat, which makes it less fun knowing you can sometimes easily get a ""better"" score by making a ""wrong"" solution.The speed optimization challenges are frustrating. Since there's no limit on program size, you're encouraged to ruthlessly ""unroll"" and ""inline"" to avoid extra calculations. The timings of individual commands are unintuitive, and so ""synchronization"" has to be done by just knowing the timings and not actually making something very robust.The space challenges are real challenges, but extremely difficult. I beat all of the levels in TIS-100 including ResearchNet, but couldn't bring myself to try the challenges in 7 Billion Humans; they were just too tedious."
97,2654,fun pseudo coding game with neat story
98,2653,great for practicing programming and algorithms in a fun way
99,2652,"Good one for programming n00bs, looking forward chinese"
100,2652,Great if you love writing spagetti code.
101,2652,"Very similar to Human Resource Machine, a programming-based puzzle game where you write pseudo-code that every pawn in the level carries out, with the biggest complexity being that each pawn operates on a single, shared instruction set. In this game the levels are significantly more varied, you no longer have dedicated inputs or outputs, and the operations required by each level are much more free-form and abstract. Definitely a difficulty increase compared to the previous game, but still fun overall."
102,2651,"One of the best (and most literal) games about programming. Charming, simple, and able to offer challenges to both non-programmers and people who code for a living. (I'm the latter.)"
103,2651,"In our high tech world it's sometime hard to remember that computers are fairly simple machines. In this game you need to think like a computer and ask what you want each ""human"" (processor) to do next. Do they step forward? Do they pick something up? What if there's a hole there? Your humans trust you completely and will only do what you tell them to do.My 6 year old is having fun doing the early levels, and my computer programmer husband loves solving and optimizing the higher levels. So I can safely say this is a great game for many ages and skill levels."
104,2650,its basic programming in a fun environment
105,2648,"I started playing the game and it was ok. Then I realized, ""oh, this is just programming."" And I'd probably enjoy learning Python rather than playing this game. So I did. Then I got a job as a Scrum Master, and I lived happily ever after.But really, if you aren't ever going to do real programming, but you like the idea, then maybe you would like the game."
106,2647,My brain hurts.
107,2647,second best work under capitalism simulator i ever played
108,2646,"If you liked Human Resource Machine, you'll love this sequel. I binged it through the first time and I'm already going back through to improve my work and clear the optionals I missed the first time. Five stars."
109,2645,Great programming game
110,2645,Fun game if you know how to program. Impossibly steep learning curve otherwise IMO. It really requires familiarity with a clot of programming concepts.
111,2645,"I really enjoyed this game, but I'm sure it's not for everyone - it's really love it or hate it.Nothing more satisfying than to finally manage to optimize your solution for the achievements after trying for hours."
112,2645,Great intro to programming that's fun
113,2643,IDK
114,2642,"Great game, really makes you think about the programs you make and the challenges are extra hard."
115,2640,Great game!
116,2640,I have not unlocked all 7 billion peoiple but I feel comfortable saying they are all special!
117,2639,Excellent humor.
118,2637,"If you can program a little, this game is really fun at the beginning and too hard on further levels.If you are really good at programming, you will be frustrated about simplicity of this game.Anyways, I recommend :)"
119,2637,"Challenging computing puzzles, many more than in the original Human Resource Machine game."
120,2637,Great game!
121,2636,"I don't have a programming background. With some levels the devs simply did not try giving hints to the solutions. Even if I had the right idea to the solution, executing it got me into an enraging trial & error loop. It gets so frustrating that I had to look up solutions online. Problem is: Those solutions are mostly high end ones getting so abstract, that it's hard to learn any lessons from them. I really want to know the standard solutions the devs had in mind for each puzzle so I can learn lessons the devs wanted to teach me with their puzzles. I hope I could try solving the puzzles on my own again that way. Instead I ended up in a death spiral - learning nothing anymore, only entering solutions from online to proceed. Quality of life is absent as well. Unskippable introductions to puzzles, an absolute copy/paste functions that only copies entire solutions and overwrites anything written before. No audio slider!? AGAIN! Basic stuff.....The worst level is the one where they want you to count upwards in binary. I know how to count in binary, I just want a hint how to execute it. And what is the developer hint for this level? ""If you have problems with this level, look up what binary numbers are online!"" I loved World of Goo, adored Little Inferno and worked my ass off to get through Human Resource Machine. BUT  YOU KYLE, PISS OFF TOMORROW CORPERATION. This is the anti-""World of Goo"" in terms of balancing learning progression. If this game teached me anthing at all about programming, it's that programming must be 1000 problem-solving tricks teached to you by booring books and lectures and I know this can't be true. So absolutely failure this time. Your goal was to advertise programming. You accomplished the exact opposite."
122,2636,"This is dangerously close to being a job, yet still manages to be entertaining.-------------------------The entire game is a series of puzzles that are solved using a visual programming language. It will teach you the basic concepts used in programming logic and then expect you to solve how to use that logic to manipulate people and data cubes into completing a set goal for each level.This could easily be used as an introduction to programming logic concepts and some of the later puzzles are abstract enough to be useful models for ideas like multithreading. It's not going to fully teach you how to be an engineer, but it's a heck of an introductory crash course in the basic concepts.If you like the idea of using a programming language to solve puzzles or want an introduction to the basic logic used, this is a funny and entertaining way to get it. Then again you are getting bossed around by brain dead managers and doing menial repetitive job tasks, after the novelty and humor wear off, it can start to feel like a real job. And if you've ever had a boss that didn't know your job as well as you and relied on you to solve all of their problems, this might feel a bit too much like real life.---While you are here, would you consider following my curator page?Want to read all of my reviews and not just the curated ones?"
123,2636,"Yes, but I prefer the Part 1, HUMAN RESOURCES MACHINE because this more easy than HRM.The good: * This have more levels* This have more fun* This have more uniques levels very cool* The history is bestThe bad:* a bit more easy than HRM"
124,2635,Write a review for 7 Billion HumansPlease describe what you liked or disliked about this game and whether you recommend it to others.Please remember to be polite and follow the Rules and Guidelines.
125,2635,It's fun but they REALLY need to add volume controls to this game.
126,2635,"If you liked Human Resource Machine, you'll love this one too!"
127,2634,love the game
128,2633,I'm using it to illustrate students how business processes are engineered and what typical mistakes are. It's pretty funny and compelling for them to figure out how to build it properly and what real world lessons are.
129,2633,"Relaxing and fun programming game, with some nice nods to office behavior."
130,2633,"this is the game, when you're trying to order a chaos inside of the office building. Good luck with that! :)It is a bit strange learning curve, especfally for those, who already played Human Resource Machine, but anyway, I liked these puzzles a lot"
131,2632,"As someone who enjoys coding, I like this game.Compared to its predecessor Human Resource Machine, it offers new functionalities and thus new puzzles. The optional challenges now also feature the globally best stats, which is a nice addition.From a completionist's perspective: 100% means beating all optional challenges. While most of them are rather generous in their requirements, a few are tough nuts to crack. That is if you don't want to rely on guides, though."
132,2631,you could have a good time in the game
