,Date_Epoch_Week,Review_Text
162,2698,"An unsuspected new all time favorite game of mine. Very few games have brought me this level of joy in such quantity as this one has. Each level, especially the difficult ones, have a unique quirk or story to tell making them a joy to solve. My hope is that eventually I am able to forget some of the solutions I spent time figuring out and get to play this game all over again."
163,2697,Brain cells ran out but I'm lovin it.
164,2697,"This is a very hesitant thumbs up.Baba is You is an ingenious game - the core idea is really brilliant, as are some of the more advanced mechanics. I can't possibly give something like this a thumbs down.But while it was interesting at first (and each time you are introduced to a new mechanic), once the novelty wears off, many of the puzzles become really annoying due to being devised of too many elements, in a way that I feel doesn't work well (it becomes more of a hassle to solve it than actually fun).At the end of the day, I really don't want to ever play the game again (and I haven't finished it), which is not a good sign. Still, I think it was overall worth it."
165,2697,"My brain turned into mush after an hour, realizing my brain isn't lobed enough to play this hard asf game. Finding out solutions on my own was the biggest brain expansion feeling of my life.Rules:Baba is youMusic is niceBrain is mushArt is cuteKind wish there are clues added to the game, because it is kinda hard. Overall its a pretty good puzzle game to play on your own or with someone in the backseat. Solving some harder levels is as good as sex. 10/10 good concepts."
166,2697,"A fascinating new puzzle mechanic is a rare thing. Play this, and enjoy exploring all the intricate implications of the gameplay. It'll be a long time before you get another game like this one."
167,2697,yea its pretty good
168,2697,One of the best puzzle games you can find on Steam.
169,2697,This game makes me feel like an idiot.
170,2697,Quietly clever puzzle game that keeps challenging you. No graphics. Or ZX Spectrum graphics which is the same. But it doesn't need them.
171,2697,Yes
172,2697,Baba is good
173,2697,It's a fun puzzle game with unique mechanics. There are a lot of puzzles to solve.
174,2697,"Took me 40 hours to 100%, but I played occasionally for 2 years, I couldn't handle playing it for more than 30 minutes straight"
175,2697,ROSE IS REDVIOLET IS BLUEFLAG IS WINBABA IS YOU
176,2697,Baba is you.Puzzle is fun.Puzzle is hard.Me am feel stupid when play.Game is still fun.
177,2697,"cool game, fun to figure out with friends"
178,2697,"It's a very hard puzzle games that can get really creative. But it's not for everyone and you'll need quite a lot of breaks to play the whole thing since being stuck in this game is very common and very unrewarding. To be fair, it compensates that with the satisfaction it gives you when you beat a hard level you've been stuck on for half an hour. I doubt I ll ever fully finish it as it has way too many extra levels and frankly, after a point it gets too complicated after a hard way of school/work . So if you are thinking of buying this game to 100% it, then good luck."
179,2697,incredible puzzle game!
180,2697,Awesome please play this game you need the editor.
181,2697,"Baba is you is really easy to understand, but the puzzles are surprisingly difficult! My husband and I had a lot of fun solving the puzzle together, and we is confuse! I think it's a suitable game to play with kids too."
182,2697,Great puzzles requiring lateral thinking.
183,2697,i love this game so much but at the same time it melts my brain. so yes 10/10
184,2697,Baba Is Yes
185,2696,this game is so hard it can't possibly have been made by a human
186,2696,Very intriguing puzzles with a unique concept! Great game!!
187,2696,literally the puzzle game ever. so awesome. love the little baba
188,2696,very fun
189,2696,BABA IS DONE
190,2696,"baba is hot, brain is melt, game is win"
191,2696,"I think CallMeKevin said it best when he said: ""Each level feels like starting from zero.""The first world is really good at introducing the various mechanics of the game and using them in very creative ways, unique to the puzzle game genre. So the first world gets a 10/10 from me. The art style is also really simple but effective, which also explains the music. The problem is the rest of the game where most of the novelty has worn out and each level feels less like figuring out the unique solution but finding their one specific solution they've made. Top that off with each level feeling like its own puzzle and less like each level feeds into the next giving you a sense of progression and that you're becoming more and more familiar with the game."
192,2696,makes me feel like in kindergartenand i love and hate it
193,2696,"Very hard, but very fun"
194,2696,game hard
195,2696,"Simply one of the best puzzle games out there. Sometimes I feel like a puzzle game can leave concepts unexplored, making the experience feel incomplete. Not Baba is You, every concept is stretched and warped in every conceivable direction that you can think of and then some. The game respects your intelligence, building up concepts from small simple solutions up to complicated 30-minute, brain-melting levels. As a result, this game is HARD, but the most rewarding and satisfying puzzle game that I've played yet."
196,2696,GAME IS GOODBABA IS YOUBABA IS BUY GAMEBRAIN IS DEFEAT
197,2696,"Baba is You is an amazing game for anyone who loves puzzles, its original gameplay and challenging puzzles are definitely going to give you lots of playtime, it has lots of interactions that  the game will keep introducing you to.This game will surely give you a lot of fun if you love original and challenging puzzles!"
198,2696,i like baba is you. it gives you the chance to become a game designer. also check out what the golf.
199,2696,"Great little game in the tradition of Sokoban and Chips Challenge. The only real cricique i have is that some of the game elements aren't explained well by only tutorial-levels. For example the ""float"" block totally threw me off, i had no idea what works and what doesn't. The reduced coder art style, while quite endearing, doesn't really help a lot with clearing up some of the confusion. If there was some visual cue on what the float-block does, it would have been much easier, but as it stands, i had to check a wiki for that.As such, i can recommend. But expect quite some frustration come your way trying to figure out what is even possible."
200,2696,this is insanely cool
201,2696,Brilliant puzzle game.A cool game jam idea that become a real game.Puzzles are challenging and fun. Mechanics are unique.A must buy.
202,2696,"As someone whose played tons of puzzle games of all shapes and sizes, Baba is You might be the hardest one of all time.  You have to completely throw out any preconceived ideas of how this game works in order to solve its puzzles.  Made my head hurt so much."
203,2696,baba is you will make you rethink your life. or maybe not. but it's a whole lot of fun and its full of challenges
204,2696,"Baba is HardBrain is brokenNo, seriously, call an ambulance, I'm having a stroke on this one."
205,2696,One of the most clever and brain boggling puzzle games I've ever played.
206,2695,"fantastic game. gives my the same level of puzzle satisfaction as talos principle.The music is nice, and the art style is cute."
207,2695,"Possibly the greatest puzzle game of all time. I was hooked from level 2, and thoroughly enjoyed solving puzzles all the way to the end."
208,2695,One of the best games I've ever played
209,2695,my brain hurts
210,2695,baba is scary
211,2695,good game
212,2695,"good soundtrack, prepare to think hard"
213,2695,Y
214,2695,BaBa is Good
215,2695,Great for if you want to get mind-
216,2695,Brain is Hurt
217,2695,Have you ever want to be small round thing? Now you can
218,2695,me
219,2695,baba :))
220,2695,Baba Is Challenging and Fun
221,2695,"Roses are redViolets are blueI'm tired of finding the same poem in the commentsAnd so are, probably,  you"
222,2695,brain is melt
223,2695,One of the best games ever made period
224,2695,"The best puzzle game i have ever played, I underestimated it's difficulty but I am also a smooth brain, dont look up the solutioni, It ruins teh game entirely and the wiki does have hints,Highly reccommend"
225,2695,only puzzle game i can tolerate
226,2695,Excellent logic puzzles to distract from the burning world
227,2695,Fun to play with a friend especially if they aren't as clever as you so you get to feel even better when you complete a level as they sit there in awe of your godlike abilities
228,2695,"Highly recommended for all puzzle game fans, the game is pretty reasonable to complete, but there's lots and lots of content on top of that which takes it to pretty extreme levels of difficulty. Puzzle fans of most skill levels should have a great time with this game."
229,2695,"If you think you're smart, you won't after playing this. Fantastically designed game and although it was very frustrating at times, it was never the game's fault."
230,2694,its good
231,2694,Best puzzle game I've ever played. I even replayed it a couple of months after the first time I finished it.
232,2694,i thought i was getting the hang of it
233,2694,fantastic puzzle game; There might have been 2 levels in the entire game that I didn't like.
234,2694,"Seriously blown away by this game. It's a fantastic series of logic puzzles that will have you scratching your head to solve. Some seem impossible to complete and then all of a sudden you'll wonder why you were ever struggling.That said, I'm on a puzzle now that I simply cannot fathom.Anyway, graphics are retro-cool, as is the sound design - it's low on resources, so you could run it on a potato.Top marks."
235,2694,Infuriating puzzles that require lateral thinking and some ingenuity. Good game.
236,2694,the best game I've ever played
237,2694,good
238,2694,"I have lost count of how many times i shouted ""THIS MAKES NO SENSE"" and ""ohhh i feel stupid"""
239,2694,baba
240,2694,"Fun, interesting puzzles, that make you jump with joy when you complete them."
241,2694,nice
242,2694,2BigBrain4Me
243,2694,Breaks your mind.  In a good way
244,2694,"So  hard, but so  fun"
245,2694,"Very good and challenging puzzles that subvert your expectations and require some lateral thinking to solve, recommended for people that like puzzle games and don't mind being stuck on a level for a while. The game has a lot more content than it seems, finding  level (and consequently world) ""?""  is the most satisfying thing ever, don't spoil yourself the fun."
246,2694,"Truly a masterpiece with an innovative approach that will challenge and entertain. The concept is really simple, yet the puzzles can be very hard! It will not stop surprising you until the end.This game has really managed to find a sweet spot in the balance of everything. Take it slow. It is not a game meant to be rushed in any way.One of the best points is that the solution is almost always thinking outside the box. Each level has a unique challenge that you haven't seen before, so you need to learn and keep some sort of memory of mechanics and interactions between objects (which is the hard and fun part. Rewarding even). Try things you don't expect. Experiment.I've played along with a friend and, safe to say, it doesn't get much easier. So, a nice plan to spend some hours with a friend (or friends).Probably the best puzzle I've ever played - 10/10"
247,2694,This is a great puzzle game with many meta puzzles.
248,2694,run run huff huff baba is gud >:3
249,2694,ma head hurt
250,2694,i didnt know that i was baba
251,2694,"This game makes me actually think hard, and I like it. Feeling stupid and then making the genius solution that you never knew you had in you is probably the best feeling I've ever experienced in life. Also the concept in general is just cool."
252,2694,This is one of the greatest games to ever exist and EVERYONE should experience this game!
253,2694,Great puzzle game
254,2694,Very difficult yet fun game. I've played it for a bit now and my brain hurts.It's not made for small brained people like myself.Even though I had to look up some of the solutions to proceed I still had a blast and will be playing it again very soon! maybe even today.I do think there could be a system in the game where you can get or gather hints or something like that to help people like me through the harder levels but besides that I absolutely love it!
255,2694,I is John
256,2694,plz play this its so good
257,2694,"Baba Is You's a good game. Truly. But man, without any sort of intrinsic motivator, the puzzles are such a slog. The idea itself is so unique and interesting, manipulating sentences and statements through a map, but the execution was just not too fun to play through. If you're a savant at puzzle games, highly recommended. If you're somewhat mediocre at them, be careful with your 15$ This may be the game for you, but man, it just feels unintuitive and slow. There's so many puzzle games on steam, so I highly recommend making sure you understand the gameplay you're getting into. It's a good game, but I personally don't know if I recommend it to most people. Air safe on this one."
258,2694,"however, you must be very very very very very very smart"
259,2694,I wish I weren't so bad at puzzle games so I could play this brilliant game to it's end
260,2693,"i've always loved puzzle games. baba is you is probably the best puzzle game ive ever played, and therefore, my favourite game. i simply cant recommend it enough.now i'm definitely not the smartest when it comes to these types of games, so something i enjoy a lot about it is the open ended nature after the main mechanics are established. if you're stuck on a puzzle, just play a different one and come back to it later, because being able to leave and come back with a clear head is so important; something that a lot of puzzle games seem to not realise (in my own experience). and games that do this typically don't make it clear where else you can go, something baba does flawlessly with the seperate worlds and the chunks of levels within these worlds.the difficulty curve is really quite brutal though, i recommend taking a break when bouncing from level to level isn't helping, or playing with a friend who's played before. looking up hints is often frowned upon, but the point of a game is to have fun - if the puzzle becomes frustrating to the point it is no longer enjoyable then having a nudge in the right direction via a hint can really help. while it *can* be played both friend-less and hint-less, and a lot of people have found it rewarding to do so, personally i found it stressful.the presentation is incredibly effective too. it's simple, but charming, and both the pixel art and music being things that i myself look up to and find myself inspired by. i think even if you're not a fan of the presentation, it shouldn't get in the way as the whole point is that it is simplistic.i have so much more to say, but please, if you're still on the fence about it - i can promise you won't regret buying it. there is so much content to enjoy if you love it. you might find that it's not for you, and that's okay; the experience of the first 20 or so levels themselves alone is worth the price tag. you won't be disappointed either way. i love this game to bits, basically."
261,2693,"Honestly, one of the best puzzle games I've played in the past 10 years. Extremely intelligent and fun game, Highly recommend"
262,2693,"I've always thought that there are 2 types of puzzles you'll get stuck on in puzzle games:1. The kind where when you realize what you're supposed to do (or if you look it up), you are kicking yourself thinking, ""how could I be so stupid!""2. The kind where when you realize what you're supposed to do/look it up, you think, ""yeah...ok...I see what you did there, but I don't feel so bad for missing that.""This game introduces a 3rd and 4th type that honestly should NOT be in puzzle games:3. The kind where when you look up what you're supposed to do, you think, ""WHAT? I'm pretty sure the game WON'T let you do that?""4. The kind where you accidentally do the right thing and then spend the next 10 minutes trying to figure out in what universe does this make any sense. (this is literally a first for me in any puzzle game I've played)I will say the first 2 ""areas"" (not including the ""tutorial"") are quite brilliant and have a lot more of #1 and possibly #2. But the 3rd area introduces the dreaded #3 above (if you've played the game you probably know  what I'm talking about). For the record I played this game a fair amount offline and played through all puzzles in the first 3 areas and about half the puzzles or more in areas 4-7.This game is listed under logic games and is confusing, convoluted, irrational, and utterly illogical at times. It will arbitrarily decide to ""change"" the rules when it decides to with no warning or explanation to the player. I would normally be fine with a game that has no explanations IF it made perfect sense. For instance, you learn very early on that you cannot line up ""BABA IS ROCK IS YOU"", but you can line up ""BABA AND ROCK IS YOU"". No explanation is given, but the most obvious logical explanation would be that bad grammar is not acceptable. Yes, this would make perfect sense...but no this is not the case. Later on bad grammar is perfectly acceptable (and necessary) to complete puzzles. Then there are the puzzles that even when looking up a video of how to do it, I still have to go through it a few seconds at a time because of how little sense some of the puzzles make. I'm not alone as apparently many people have commented in the videos how they only barely discovered how to do it after a long time and were looking up to see that ""surely there must be a better way,"" but no, not in this game.There really are a few brilliant moments early on and a little here and there, but there are much better games that are much more logical than this. This sums it up best:BABA IS NOT LOGIC  IS NOT FUN"
263,2693,puzzel
264,2693,puzzle water
265,2693,"Simply one of the best puzzle games of all time. For fans of The Witness, Snakebird, Stephen's Sausage Roll, etc."
266,2693,"I got this game when it came out and quit because it was harder than expected, but I came back to it recently and am enjoying it a lot. There's a TON of levels and they all make you feel smart for solving them. I'm still less than halfway done with completing every level (spoiler free, except for 2 or 3 levels where I just had to look up a hint/solution), but at this point I'd recommend Baba to anyone looking for a fun challenging puzzle game."
267,2693,It's good but man it gets wayy too difficult way too fast.
268,2693,"God save my brain, it's melting... Really creative and perfectly crafted game"
269,2693,"Still playing, but booooooy this is GOLD!The perfect game for thinking outside of the box and feeling like you've hacked the game designer by doing something unexpected."
270,2693,Absolutely superb. I created some levels on my own by modifying some featured ones. Credits for the originals goes to Axerity.These are the codes if you want try...LZQG-486KRARK-UHNU
271,2693,Baba is YouGame is HardBrain is PainD is Nut
272,2693,Unique and fiendishly difficult.
273,2693,"This game is very creative, and very challenging. 10/10"
274,2693,It's fun
275,2693,A very bizarre game.
276,2693,Probably one of the best puzzle games.
277,2693,BABA IS GOODGAMEYOU BUY BABAYOU PLAY BABAYOU HAS FUN
278,2693,"A wonderfully pieced strategic puzzle solving game that I have grown very fond of. Are you someone who absolutely cannot stand leaving things unfinished, and has the urge of need to complete them? If so, we are like-minded and you will be playing this game for a good amount of time.Creative gaming strategy, Following simple game coding mechanics, with great challengesInterestingly simplistic and cutely quirky music that creates intensity to the puzzle solvingDiverse, well balanced progressively easy to respectfully difficult levels, including bonus levels to each sector, and having to be rather logically creative with some of the levels Enjoyable for everyone, especially those who love puzzle solving"
279,2693,Great Game. Simple but funny..... It will be a blast on steam deck
280,2693,Really cool and interesting puzzle game.  Quite hard
281,2693,"good puzzle game with tons of content, many hours spent pondering for fun"
282,2693,???
283,2693,S Tier Puzzle Game.
284,2693,very creative
285,2693,A unique and challenging puzzle game.
286,2693,i like this game! its funny!
287,2693,"Innovative puzzle game. It's challenging to get 100%, but it's probably still fun and interesting even if you don't make it all the way there."
288,2693,Cute puzzle game
